key_ratio,optimizer_seed,iteration,stage,fitness
0.07,0,156,stage1,2420901.043143819
0.07,0,157,stage1,2418567.794955332
0.07,0,158,stage1,2416174.337621581
0.07,0,159,stage1,2413719.51332151
0.07,0,160,stage1,2411202.14948505
0.07,0,161,stage1,2408621.0586997657
0.07,0,162,stage1,2405975.03861751
0.07,0,163,stage1,2403255.6826978256
0.07,0,164,stage1,2400476.136767601
0.07,0,165,stage1,2397627.963948212
0.07,0,166,stage1,2394709.901215184
0.07,0,167,stage1,2391720.670141587
0.07,0,168,stage1,2388658.976804692
0.07,0,169,stage1,2385523.511692618
0.07,0,170,stage1,2382312.9496109895
0.07,0,171,stage1,2379025.949589583
0.07,0,172,stage1,2375661.154788982
0.07,0,173,stage1,2372217.192407228
0.07,0,174,stage1,2368692.6735864724
0.07,0,175,stage1,2365086.193319627
0.07,0,176,stage1,2361396.3303570184
0.07,0,177,stage1,2357621.6471130364
0.07,0,178,stage1,2353760.6895727892
0.07,0,179,stage1,2349811.987198754
0.07,0,180,stage1,2345772.7406469733
0.07,0,181,stage1,2341642.2630068026
0.07,0,182,stage1,2337421.3362797247
0.07,0,183,stage1,2333106.6154754865
0.07,0,184,stage1,2328694.689907343
0.07,0,185,stage1,2324187.700213355
0.07,0,186,stage1,2319582.2014479893
0.07,0,187,stage1,2314874.5969876465
0.07,0,188,stage1,2310067.2444794304
0.07,0,189,stage1,2305156.512480864
0.07,0,190,stage1,2300140.742544499
0.07,0,191,stage1,2295018.0540384525
0.07,0,192,stage1,2287465.3005079334
0.07,0,193,stage1,2281588.474203396
0.07,0,194,stage1,2275467.30838043
0.07,0,195,stage1,2269829.750159618
0.07,0,196,stage1,2263897.47146465
0.07,0,197,stage1,2257542.5249469965
0.07,0,198,stage1,2251117.5353006152
0.07,0,199,stage1,2244959.2207303643
0.07,0,200,stage1,2238798.7613014993
0.07,0,1,stage2,3648696.086965178
0.07,0,2,stage2,1868107.9281935715
0.07,0,3,stage2,1868107.9280708143
0.07,0,4,stage2,1868107.9276164374
0.07,0,5,stage2,1272773.2127469236
0.07,0,6,stage2,1272773.210906671
0.07,0,7,stage2,1135495.5562518404
0.07,0,8,stage2,1135495.550620239
0.07,0,9,stage2,1135495.5413473789
0.07,0,10,stage2,1045772.3362240222
0.07,0,11,stage2,1045772.3164165838
0.07,0,12,stage2,1045772.2879368415
0.07,0,13,stage2,1045772.2482054903
0.07,0,14,stage2,1045772.1941760309
0.07,0,15,stage2,1045772.1222958358
0.07,0,16,stage2,1045772.0284672168
0.07,0,17,stage2,1045771.908008493
0.07,0,18,stage2,1045771.755615056
0.07,0,19,stage2,1045771.5653204387
0.07,0,20,stage2,1045771.3304573816
0.07,0,21,stage2,1045771.0436189
0.07,0,22,stage2,1045770.6966193512
0.07,0,23,stage2,891186.9365561061
0.07,0,24,stage2,850289.6840223656
0.07,0,25,stage2,850289.208718479
0.07,0,26,stage2,850288.6509679988
0.07,0,27,stage2,850288.0004819065
0.07,0,28,stage2,850287.2461486948
0.07,0,29,stage2,850286.3760027334
0.07,0,30,stage2,850285.3771926347
0.07,0,31,stage2,850284.2359496203
0.07,0,32,stage2,850282.9375558854
0.07,0,33,stage2,850281.466312966
0.07,0,34,stage2,850279.805510104
0.07,0,35,stage2,850277.9373926137
0.07,0,36,stage2,850275.8431302464
0.07,0,37,stage2,845294.5468112761
0.07,0,38,stage2,845291.9555094562
0.07,0,39,stage2,845289.0766004905
0.07,0,40,stage2,845285.8867812367
0.07,0,41,stage2,845282.3615224853
0.07,0,42,stage2,845278.4750375211
0.07,0,43,stage2,845274.2002506866
0.07,0,44,stage2,845269.5087659436
0.07,0,45,stage2,845264.370835436
0.07,0,46,stage2,845258.7553280521
0.07,0,47,stage2,845252.6296979869
0.07,0,48,stage2,845245.9599533041
0.07,0,49,stage2,844689.3680604682
0.07,0,50,stage2,844681.5037535827
0.07,0,51,stage2,844672.9844970738
0.07,0,52,stage2,844663.7702081813
0.07,0,53,stage2,844653.8192011494
0.07,0,54,stage2,844643.088155795
0.07,0,55,stage2,844631.5320860761
0.07,0,56,stage2,844619.104308661
0.07,0,57,stage2,844605.7564114959
0.07,0,58,stage2,844591.4382223756
0.07,0,59,stage2,844576.0977775105
0.07,0,60,stage2,844559.6812900958
0.07,0,61,stage2,844542.1331188803
0.07,0,62,stage2,844523.3957367351
0.07,0,63,stage2,844503.4096992223
0.07,0,64,stage2,844482.1136131636
0.07,0,65,stage2,844459.444105209
0.07,0,66,stage2,844435.3357904059
0.07,0,67,stage2,844409.721240767
0.07,0,68,stage2,844382.5309538399
0.07,0,69,stage2,844353.6933212751
0.07,0,70,stage2,844323.1345973952
0.07,0,71,stage2,844290.7788677635
0.07,0,72,stage2,844256.548017752
0.07,0,73,stage2,844220.3617011114
0.07,0,74,stage2,844182.137308539
0.07,0,75,stage2,844141.7899362472
0.07,0,76,stage2,844099.2323545325
0.07,0,77,stage2,844054.3749763446
0.07,0,78,stage2,844007.1258258545
0.07,0,79,stage2,843957.3905070234
0.07,0,80,stage2,843905.0721721717
0.07,0,81,stage2,843850.0714905469
0.07,0,82,stage2,843792.2866168936
0.07,0,83,stage2,843731.6131600206
0.07,0,84,stage2,843667.9441513713
0.07,0,85,stage2,843601.1700135908
0.07,0,86,stage2,843531.178529096
0.07,0,87,stage2,800130.557145589
0.07,0,88,stage2,800057.7163504474
0.07,0,89,stage2,799981.4882826812
0.07,0,90,stage2,799901.7561549542
0.07,0,91,stage2,799818.4005258414
0.07,0,92,stage2,799731.2992700085
0.07,0,93,stage2,799640.3275483906
0.07,0,94,stage2,799545.357778371
0.07,0,95,stage2,799446.25960396
0.07,0,96,stage2,799342.8998659733
0.07,0,97,stage2,799235.1425722113
0.07,0,98,stage2,799122.8488676378
0.07,0,99,stage2,799005.8770045585
0.07,0,100,stage2,798884.0823127999
0.07,0,101,stage2,798757.3171698883
0.07,0,102,stage2,798625.4309712283
0.07,0,103,stage2,798488.2701002815
0.07,0,104,stage2,798345.677898746
0.07,0,105,stage2,798197.494636734
0.07,0,106,stage2,798043.557482952
0.07,0,107,stage2,797883.7004748782
0.07,0,108,stage2,797717.7544889424
0.07,0,109,stage2,797545.5472107037
0.07,0,110,stage2,797366.9031050307
0.07,0,111,stage2,797181.6433862787
0.07,0,112,stage2,796989.5859884698
0.07,0,113,stage2,796790.5455354706
0.07,0,114,stage2,796584.3333111722
0.07,0,115,stage2,796370.7572296679
0.07,0,116,stage2,796149.6218054323
0.07,0,117,stage2,795920.7281235004
0.07,0,118,stage2,795683.873809646
0.07,0,119,stage2,795438.8530005609
0.07,0,120,stage2,795185.456314033
0.07,0,121,stage2,794923.4708191261
0.07,0,122,stage2,794652.6800063577
0.07,0,123,stage2,794372.8637578781
0.07,0,124,stage2,794083.7983176494
0.07,0,125,stage2,793785.2562616245
0.07,0,126,stage2,793477.0064679248
0.07,0,127,stage2,793158.8140870201
0.07,0,128,stage2,792830.4405119075
0.07,0,129,stage2,792491.6433482887
0.07,0,130,stage2,792142.1763847504
0.07,0,131,stage2,791781.7895629426
0.07,0,132,stage2,791410.2289477566
0.07,0,133,stage2,791027.236697505
0.07,0,134,stage2,790632.5510340998
0.07,0,135,stage2,790225.9062132308
0.07,0,136,stage2,789807.0324945457
0.07,0,137,stage2,789375.6561118272
0.07,0,138,stage2,788931.4992431737
0.07,0,139,stage2,788474.2799811758
0.07,0,140,stage2,788003.7123030969
0.07,0,141,stage2,693428.5420537514
0.07,0,142,stage2,692990.3154228373
0.07,0,143,stage2,692539.568975677
0.07,0,144,stage2,692076.0363464581
0.07,0,145,stage2,691599.4474178298
0.07,0,146,stage2,691109.5282946675
0.07,0,147,stage2,690606.0012778387
0.07,0,148,stage2,690088.5848379695
0.07,0,149,stage2,689556.9935892078
0.07,0,150,stage2,689010.9382629909
0.07,0,151,stage2,688450.1256818096
0.07,0,152,stage2,687874.2587329743
0.07,0,153,stage2,687283.0363423807
0.07,0,154,stage2,686676.1534482741
0.07,0,155,stage2,686053.3009750164
0.07,0,156,stage2,685414.1658068504
0.07,0,157,stage2,684758.4307616658
0.07,0,158,stage2,684085.7745647645
0.07,0,159,stage2,683395.871822626
0.07,0,160,stage2,682688.3929966732
0.07,0,161,stage2,681963.0043770376
0.07,0,162,stage2,681219.3680563244
0.07,0,163,stage2,680457.141903379
0.07,0,164,stage2,679675.9795370513
0.07,0,165,stage2,678875.5302999617
0.07,0,166,stage2,677669.5282268232
0.07,0,167,stage2,676829.9242737478
0.07,0,168,stage2,675969.9673933757
0.07,0,169,stage2,675089.2897749475
0.07,0,170,stage2,674187.5192028631
0.07,0,171,stage2,673264.2790304627
0.07,0,172,stage2,672319.1881538071
0.07,0,173,stage2,671351.860985458
0.07,0,174,stage2,670361.9074282596
0.07,0,175,stage2,669348.9328491186
0.07,0,176,stage2,668312.5380527854
0.07,0,177,stage2,667252.3192556348
0.07,0,178,stage2,666167.8680594458
0.07,0,179,stage2,665058.7714251835
0.07,0,180,stage2,576268.5481174019
0.07,0,181,stage2,575263.4549835973
0.07,0,182,stage2,574235.9027078273
0.07,0,183,stage2,573185.516982516
0.07,0,184,stage2,572111.9193641556
0.07,0,185,stage2,571014.7272505804
0.07,0,186,stage2,569893.5538582425
0.07,0,187,stage2,568748.0081994866
0.07,0,188,stage2,567577.6950598254
0.07,0,189,stage2,566382.2149752147
0.07,0,190,stage2,565161.164209328
0.07,0,191,stage2,479171.770252095
0.07,0,192,stage2,435583.16658751544
0.07,0,193,stage2,434579.7597966557
0.07,0,194,stage2,433555.3401060453
0.07,0,195,stage2,432509.5791979629
0.07,0,196,stage2,431442.1453524762
0.07,0,197,stage2,430352.7034299049
0.07,0,198,stage2,429240.91485328396
0.07,0,199,stage2,427809.1376260993
0.07,0,200,stage2,426501.7449171371
0.07,1,1,stage1,3199462.035706705
0.07,1,2,stage1,3009434.910885159
0.07,1,3,stage1,2872732.356491361
0.07,1,4,stage1,2872732.3557910747
0.07,1,5,stage1,2872732.3539072056
0.07,1,6,stage1,2872732.349736871
0.07,1,7,stage1,2777461.247099342
0.07,1,8,stage1,2731899.816853323
0.07,1,9,stage1,2694589.4211897985
0.07,1,10,stage1,2694589.386750725
0.07,1,11,stage1,2694589.335407904
0.07,1,12,stage1,2694589.261585622
0.07,1,13,stage1,2694589.1585980672
0.07,1,14,stage1,2694589.0185484146
0.07,1,15,stage1,2694588.832227907
0.07,1,16,stage1,2694588.5890149344
0.07,1,17,stage1,2694588.276774121
0.07,1,18,stage1,2694587.8817554023
0.07,1,19,stage1,2694587.3884931114
0.07,1,20,stage1,2694586.779705058
0.07,1,21,stage1,2694586.0361916125
0.07,1,22,stage1,2694585.1367347864
0.07,1,23,stage1,2694584.0579973175
0.07,1,24,stage1,2694582.7744217473
0.07,1,25,stage1,2694581.258129507
0.07,1,26,stage1,2694579.478819998
0.07,1,27,stage1,2694577.403669675
0.07,1,28,stage1,2694574.997231126
0.07,1,29,stage1,2680690.7145899036
0.07,1,30,stage1,2680687.5447946396
0.07,1,31,stage1,2680683.9229783323
0.07,1,32,stage1,2680679.8024329767
0.07,1,33,stage1,2680675.133338376
0.07,1,34,stage1,2680669.8626617435
0.07,1,35,stage1,2680663.9340573144
0.07,1,36,stage1,2680657.287765948
0.07,1,37,stage1,2680649.860514739
0.07,1,38,stage1,2680641.585416619
0.07,1,39,stage1,2680632.391869968
0.07,1,40,stage1,2680622.205458217
0.07,1,41,stage1,2680610.947849458
0.07,1,42,stage1,2680598.536696047
0.07,1,43,stage1,2680584.885534216
0.07,1,44,stage1,2680569.903683674
0.07,1,45,stage1,2636633.802231139
0.07,1,46,stage1,2636616.1633042544
0.07,1,47,stage1,2636596.92202587
0.07,1,48,stage1,2636575.9716235725
0.07,1,49,stage1,2636553.2006837437
0.07,1,50,stage1,2636528.493052811
0.07,1,51,stage1,2633646.562037688
0.07,1,52,stage1,2633617.6474074177
0.07,1,53,stage1,2633586.420940297
0.07,1,54,stage1,2633552.7466966896
0.07,1,55,stage1,2633516.483509459
0.07,1,56,stage1,2633477.4848853396
0.07,1,57,stage1,2633435.5989063
0.07,1,58,stage1,2633390.668130916
0.07,1,59,stage1,2633342.529495734
0.07,1,60,stage1,2633291.014216641
0.07,1,61,stage1,2633235.947690234
0.07,1,62,stage1,2633177.149395185
0.07,1,63,stage1,2633114.432793611
0.07,1,64,stage1,2633047.605232442
0.07,1,65,stage1,2632976.4678447857
0.07,1,66,stage1,2632900.8154513007
0.07,1,67,stage1,2585997.2456216086
0.07,1,68,stage1,2585913.445572723
0.07,1,69,stage1,2585824.5684297513
0.07,1,70,stage1,2585730.386909642
0.07,1,71,stage1,2585630.6670452603
0.07,1,72,stage1,2585525.1680885176
0.07,1,73,stage1,2585413.6424135
0.07,1,74,stage1,2585295.8347277706
0.07,1,75,stage1,2585171.48474281
0.07,1,76,stage1,2585040.322926177
0.07,1,77,stage1,2584902.073171952
0.07,1,78,stage1,2584756.4520120323
0.07,1,79,stage1,2584603.168519271
0.07,1,80,stage1,2584441.924210598
0.07,1,81,stage1,2584272.4129501525
0.07,1,82,stage1,2584094.320852414
0.07,1,83,stage1,2583907.326185324
0.07,1,84,stage1,2583711.0992734274
0.07,1,85,stage1,2583505.302400991
0.07,1,86,stage1,2583289.589715135
0.07,1,87,stage1,2583063.6071289685
0.07,1,88,stage1,2582826.9922247115
0.07,1,89,stage1,2582579.3741568266
0.07,1,90,stage1,2582320.3735551494
0.07,1,91,stage1,2582049.602428016
0.07,1,92,stage1,2534895.178951202
0.07,1,93,stage1,2534605.040757331
0.07,1,94,stage1,2534302.1514961873
0.07,1,95,stage1,2533950.69825008
0.07,1,96,stage1,2533621.050672074
0.07,1,97,stage1,2533277.377868784
0.07,1,98,stage1,2532919.236986666
0.07,1,99,stage1,2532546.1759465537
0.07,1,100,stage1,2532157.7333485526
0.07,1,101,stage1,2531753.4383769277
0.07,1,102,stage1,2531332.810704996
0.07,1,103,stage1,2530895.3604000164
0.07,1,104,stage1,2530440.5878280806
0.07,1,105,stage1,2529967.983559002
0.07,1,106,stage1,2529477.028271209
0.07,1,107,stage1,2528967.192656632
0.07,1,108,stage1,2528437.937325599
0.07,1,109,stage1,2527888.712711719
0.07,1,110,stage1,2527318.958976779
0.07,1,111,stage1,2526728.105915632
0.07,1,112,stage1,2526115.572861087
0.07,1,113,stage1,2525316.5125859855
0.07,1,114,stage1,2524658.835219349
0.07,1,115,stage1,2523977.6721343854
0.07,1,116,stage1,2523272.399864634
0.07,1,117,stage1,2522542.3840060453
0.07,1,118,stage1,2521786.979121867
0.07,1,119,stage1,2521005.5286475387
0.07,1,120,stage1,2520197.3647955796
0.07,1,121,stage1,2519361.808460481
0.07,1,122,stage1,2518498.169123594
0.07,1,123,stage1,2517605.744758025
0.07,1,124,stage1,2516683.821733519
0.07,1,125,stage1,2515731.674721358
0.07,1,126,stage1,2514748.566599245
0.07,1,127,stage1,2513733.748356199
0.07,1,128,stage1,2512686.4589974424
0.07,1,129,stage1,2511605.9254492945
0.07,1,130,stage1,2510491.3624640573
0.07,1,131,stage1,2509341.972524913
0.07,1,132,stage1,2508156.945750808
0.07,1,133,stage1,2506935.4598013465
0.07,1,134,stage1,2505676.679781681
0.07,1,135,stage1,2504379.7581474013
0.07,1,136,stage1,2503043.8346094284
0.07,1,137,stage1,2501668.0360388984
0.07,1,138,stage1,2500251.476372062
0.07,1,139,stage1,2498793.256515167
0.07,1,140,stage1,2497292.4642493543
0.07,1,141,stage1,2495748.174135545
0.07,1,142,stage1,2494159.4474193305
0.07,1,143,stage1,2492525.331935868
0.07,1,144,stage1,2490844.862014766
0.07,1,145,stage1,2489117.058384976
0.07,1,146,stage1,2487340.9280796847
0.07,1,147,stage1,2485515.4643412014
0.07,1,148,stage1,2483639.6465258533
0.07,1,149,stage1,2481712.4400088694
0.07,1,150,stage1,2479732.7960892785
0.07,1,151,stage1,2477699.651894793
0.07,1,152,stage1,2475611.930286704
0.07,1,153,stage1,2473468.53976477
0.07,1,154,stage1,2471249.832826176
0.07,1,155,stage1,2468991.772054149
0.07,1,156,stage1,2466674.6807472617
0.07,1,157,stage1,2464297.409008048
0.07,1,158,stage1,2461858.669553771
0.07,1,159,stage1,2459357.5278140763
0.07,1,160,stage1,2456792.6665467396
0.07,1,161,stage1,2454162.875935318
0.07,1,162,stage1,2451466.9309458495
0.07,1,163,stage1,2448703.5912317485
0.07,1,164,stage1,2445871.6010386893
0.07,1,165,stage1,2442969.6891095005
0.07,1,166,stage1,2439996.568589057
0.07,1,167,stage1,2436950.936929166
0.07,1,168,stage1,2433831.475793461
0.07,1,169,stage1,2430636.850962292
0.07,1,170,stage1,2427365.7122376133
0.07,1,171,stage1,2424016.6933478783
0.07,1,172,stage1,2420588.4118529265
0.07,1,173,stage1,2417079.4690488754
0.07,1,174,stage1,2413488.4498730106
0.07,1,175,stage1,2409813.9228086784
0.07,1,176,stage1,2406054.4397901706
0.07,1,177,stage1,2402208.5361076235
0.07,1,178,stage1,2398274.7303119004
0.07,1,179,stage1,2394251.524119487
0.07,1,180,stage1,2390137.40231738
0.07,1,181,stage1,2385930.832667979
0.07,1,182,stage1,2381630.2658139747
0.07,1,183,stage1,2377234.135183241
0.07,1,184,stage1,2372738.658792255
0.07,1,185,stage1,2368124.4426609897
0.07,1,186,stage1,2363432.047692504
0.07,1,187,stage1,2358637.6486084256
0.07,1,188,stage1,2353738.5683114785
0.07,1,189,stage1,2348735.180992184
0.07,1,190,stage1,2343624.773887209
0.07,1,191,stage1,2338405.6063191467
0.07,1,192,stage1,2333075.109806377
0.07,1,193,stage1,2327630.377133587
0.07,1,194,stage1,2322073.830225661
0.07,1,195,stage1,2316400.6904236246
0.07,1,196,stage1,2310611.6667909725
0.07,1,197,stage1,2304702.890743779
0.07,1,198,stage1,2298672.7841897206
0.07,1,199,stage1,2250133.124029406
0.07,1,200,stage1,2243971.4681601455
0.07,1,1,stage2,2055211.6620620904
0.07,1,2,stage2,2055211.662042232
0.07,1,3,stage2,2055211.6619070645
0.07,1,4,stage2,2055211.661406753
0.07,1,5,stage2,1789535.9542880475
0.07,1,6,stage2,1789535.9516966513
0.07,1,7,stage2,1743260.140349705
0.07,1,8,stage2,1743260.1316852623
0.07,1,9,stage2,1743260.1174185988
0.07,1,10,stage2,1743260.095188313
0.07,1,11,stage2,1462087.4877629327
0.07,1,12,stage2,1462087.4478390056
0.07,1,13,stage2,1462087.3921421687
0.07,1,14,stage2,1462087.3164017294
0.07,1,15,stage2,1462087.2156374867
0.07,1,16,stage2,1462087.0841051547
0.07,1,17,stage2,1462086.9152417835
0.07,1,18,stage2,1462086.7016111831
0.07,1,19,stage2,1462086.4348493451
0.07,1,20,stage2,1462086.1056098656
0.07,1,21,stage2,1462085.703509367
0.07,1,22,stage2,1252178.9531208298
0.07,1,23,stage2,1252178.453852805
0.07,1,24,stage2,1252177.8597803286
0.07,1,25,stage2,1252177.158000467
0.07,1,26,stage2,1252176.3344893074
0.07,1,27,stage2,1252175.3740552515
0.07,1,28,stage2,1252174.2602923058
0.07,1,29,stage2,1252172.9755333771
0.07,1,30,stage2,1252171.5008035623
0.07,1,31,stage2,1252169.8157734436
0.07,1,32,stage2,1252167.8987123778
0.07,1,33,stage2,1252165.726441792
0.07,1,34,stage2,1252163.2742884748
0.07,1,35,stage2,1252160.516037868
0.07,1,36,stage2,1252157.423887361
0.07,1,37,stage2,1252153.9683995817
0.07,1,38,stage2,1252150.1184556899
0.07,1,39,stage2,1252145.84120867
0.07,1,40,stage2,1252141.1020366224
0.07,1,41,stage2,1252135.8644960579
0.07,1,42,stage2,1252130.0902751882
0.07,1,43,stage2,1252123.7391472203
0.07,1,44,stage2,1252116.7689236477
0.07,1,45,stage2,1252109.1354075433
0.07,1,46,stage2,1252100.7923468524
0.07,1,47,stage2,1252091.6913876855
0.07,1,48,stage2,1252081.7820276087
0.07,1,49,stage2,1252071.01156894
0.07,1,50,stage2,1252059.3250720373
0.07,1,51,stage2,1252046.6653085956
0.07,1,52,stage2,1252032.9727149354
0.07,1,53,stage2,1252018.1853452984
0.07,1,54,stage2,1252002.2388251382
0.07,1,55,stage2,1251985.0663044136
0.07,1,56,stage2,1251966.598410881
0.07,1,57,stage2,1251946.7632033865
0.07,1,58,stage2,1251925.4861251593
0.07,1,59,stage2,1232437.4614945664
0.07,1,60,stage2,1232413.4360859885
0.07,1,61,stage2,1232387.7544664931
0.07,1,62,stage2,1232360.332445549
0.07,1,63,stage2,1232331.0830266592
0.07,1,64,stage2,1232299.9163613587
0.07,1,65,stage2,1232266.739703216
0.07,1,66,stage2,1232231.457361834
0.07,1,67,stage2,1232193.970656849
0.07,1,68,stage2,1232154.1778719332
0.07,1,69,stage2,1232111.974208794
0.07,1,70,stage2,1232067.2517411748
0.07,1,71,stage2,1232019.8993688559
0.07,1,72,stage2,1231969.8027716544
0.07,1,73,stage2,1231916.8443634245
0.07,1,74,stage2,1231860.9032460598
0.07,1,75,stage2,1231801.8551634916
0.07,1,76,stage2,1231739.5724556905
0.07,1,77,stage2,1231673.9240126677
0.07,1,78,stage2,1231604.7752284734
0.07,1,79,stage2,1231531.9879551993
0.07,1,80,stage2,1231455.4204569787
0.07,1,81,stage2,1231374.9273639864
0.07,1,82,stage2,1231290.3596264399
0.07,1,83,stage2,1231201.5644685987
0.07,1,84,stage2,1231108.385342767
0.07,1,85,stage2,1231010.6618832923
0.07,1,86,stage2,1230908.2298605663
0.07,1,87,stage2,1230800.921135027
0.07,1,88,stage2,1230688.5636111568
0.07,1,89,stage2,1230570.9811914845
0.07,1,90,stage2,1230447.9937305858
0.07,1,91,stage2,1230319.4169890832
0.07,1,92,stage2,1230185.0625876472
0.07,1,93,stage2,1230044.7379609966
0.07,1,94,stage2,1229898.2463118983
0.07,1,95,stage2,1229745.3865651693
0.07,1,96,stage2,1229585.953321676
0.07,1,97,stage2,1229419.7368123354
0.07,1,98,stage2,1229246.5228521149
0.07,1,99,stage2,1229066.0927940337
0.07,1,100,stage2,1228878.223483163
0.07,1,101,stage2,1228682.6872106264
0.07,1,102,stage2,1228479.2516676001
0.07,1,103,stage2,1228267.6798993142
0.07,1,104,stage2,1228047.7302590532
0.07,1,105,stage2,1227819.1563621552
0.07,1,106,stage2,1227581.7070400144
0.07,1,107,stage2,1227335.12629408
0.07,1,108,stage2,1227079.1532498582
0.07,1,109,stage2,1226813.5221109104
0.07,1,110,stage2,1226537.962112857
0.07,1,111,stage2,1226252.197477375
0.07,1,112,stage2,1225955.9473662002
0.07,1,113,stage2,1225648.9258351268
0.07,1,114,stage2,1225330.8417880086
0.07,1,115,stage2,1225001.3989307599
0.07,1,116,stage2,1224660.2957253545
0.07,1,117,stage2,1224307.2253438272
0.07,1,118,stage2,1223941.8756222746
0.07,1,119,stage2,1223563.9290148555
0.07,1,120,stage2,1223173.062547791
0.07,1,121,stage2,1222768.9477733653
0.07,1,122,stage2,1222351.2507239261
0.07,1,123,stage2,1221919.631865885
0.07,1,124,stage2,1221473.746053719
0.07,1,125,stage2,1221013.2424839698
0.07,1,126,stage2,1220537.7646492447
0.07,1,127,stage2,1220046.950292217
0.07,1,128,stage2,1219540.4313596282
0.07,1,129,stage2,1219017.8339562851
0.07,1,130,stage2,1218478.7782990637
0.07,1,131,stage2,1217922.878670908
0.07,1,132,stage2,1217349.7433748308
0.07,1,133,stage2,1216758.9746879148
0.07,1,134,stage2,1216150.1688153117
0.07,1,135,stage2,1215522.9158442446
0.07,1,136,stage2,1214876.7996980073
0.07,1,137,stage2,1214211.3980899649
0.07,1,138,stage2,1213526.2824775553
0.07,1,139,stage2,1212821.0180162876
0.07,1,140,stage2,1212095.1635137456
0.07,1,141,stage2,1211348.2713835863
0.07,1,142,stage2,1210579.8875995402
0.07,1,143,stage2,1209789.5516494128
0.07,1,144,stage2,1208976.796489086
0.07,1,145,stage2,1208141.1484965158
0.07,1,146,stage2,1207282.127425736
0.07,1,147,stage2,1206399.2463608559
0.07,1,148,stage2,1205492.0116700628
0.07,1,149,stage2,1204559.9229596225
0.07,1,150,stage2,1203602.4730278782
0.07,1,151,stage2,1202619.1478192527
0.07,1,152,stage2,1065695.3615181881
0.07,1,153,stage2,1064776.7312889406
0.07,1,154,stage2,789281.3492742209
0.07,1,155,stage2,788564.6554274557
0.07,1,156,stage2,787829.2256717061
0.07,1,157,stage2,787074.6950369731
0.07,1,158,stage2,786300.6938440643
0.07,1,159,stage2,785506.8476744071
0.07,1,160,stage2,784692.7773398622
0.07,1,161,stage2,783858.0988525355
0.07,1,162,stage2,783002.4233945917
0.07,1,163,stage2,782125.3572880668
0.07,1,164,stage2,781226.501964681
0.07,1,165,stage2,780305.4539356517
0.07,1,166,stage2,779361.8047615062
0.07,1,167,stage2,778395.1410218948
0.07,1,168,stage2,777405.0442854036
0.07,1,169,stage2,776391.0910793669
0.07,1,170,stage2,775352.8528596805
0.07,1,171,stage2,774289.8959806154
0.07,1,172,stage2,773201.7816646285
0.07,1,173,stage2,772088.0659721775
0.07,1,174,stage2,770948.2997715328
0.07,1,175,stage2,769782.0287085908
0.07,1,176,stage2,768588.7931766862
0.07,1,177,stage2,767368.1282864055
0.07,1,178,stage2,766119.5638353993
0.07,1,179,stage2,764842.624278196
0.07,1,180,stage2,763536.8286960135
0.07,1,181,stage2,762201.6907665727
0.07,1,182,stage2,760836.7187339112
0.07,1,183,stage2,759441.415378194
0.07,1,184,stage2,758015.2779855286
0.07,1,185,stage2,756557.7983177765
0.07,1,186,stage2,755068.462582367
0.07,1,187,stage2,753546.7514021092
0.07,1,188,stage2,751992.139785005
0.07,1,189,stage2,662473.0942561098
0.07,1,190,stage2,661042.3270604088
0.07,1,191,stage2,659581.1192877667
0.07,1,192,stage2,658088.9877678424
0.07,1,193,stage2,656565.4442443609
0.07,1,194,stage2,655009.9953484859
0.07,1,195,stage2,653422.1425721919
0.07,1,196,stage2,565793.3397062584
0.07,1,197,stage2,564359.427637248
0.07,1,198,stage2,562896.1031357987
0.07,1,199,stage2,561402.9160232473
0.07,1,200,stage2,559879.4115506476
0.07,2,1,stage1,3199462.035706705
0.07,2,2,stage1,3199462.0356757417
0.07,2,3,stage1,3199462.03546499
0.07,2,4,stage1,3199462.034684909
0.07,2,5,stage1,3199462.032586382
0.07,2,6,stage1,3056105.208352066
0.07,2,7,stage1,2878610.2040591533
0.07,2,8,stage1,2827060.6506874985
0.07,2,9,stage1,2730766.9001973937
0.07,2,10,stage1,2730766.865297508
0.07,2,11,stage1,2680557.4582418897
0.07,2,12,stage1,2680557.3848090232
0.07,2,13,stage1,2635471.582907715
0.07,2,14,stage1,2635471.445954791
0.07,2,15,stage1,2635471.2637541355
0.07,2,16,stage1,2635471.0259190015
0.07,2,17,stage1,2635470.720582346
0.07,2,18,stage1,2635470.334298141
0.07,2,19,stage1,2635469.851942689
0.07,2,20,stage1,2635469.25661594
0.07,2,21,stage1,2635468.529542799
0.07,2,22,stage1,2635467.649974442
0.07,2,23,stage1,2635466.5950896316
0.07,2,24,stage1,2635465.3398960265
0.07,2,25,stage1,2633990.5711821727
0.07,2,26,stage1,2633988.832174846
0.07,2,27,stage1,2633986.8040276356
0.07,2,28,stage1,2633984.452096031
0.07,2,29,stage1,2633981.739072455
0.07,2,30,stage1,2633978.624887634
0.07,2,31,stage1,2633975.066611964
0.07,2,32,stage1,2586918.3167395564
0.07,2,33,stage1,2586913.811472836
0.07,2,34,stage1,2540002.1804474876
0.07,2,35,stage1,2539996.563874871
0.07,2,36,stage1,2539990.2673883135
0.07,2,37,stage1,2539983.2310450627
0.07,2,38,stage1,2539975.3914784226
0.07,2,39,stage1,2539966.6818026477
0.07,2,40,stage1,2539957.0315178307
0.07,2,41,stage1,2539946.366414796
0.07,2,42,stage1,2539934.608479986
